,Unnamed: 0,Name,user_id,product_id,rating,times_stamps,offers,product_name
3512,3512,Ojas Bath,A3QSU7RSCS2JLK,JW The Collection,5.0,1372377600,"""Upgrade your phone and get a free case and screen protector.""",
3513,3513,Oorja Lala,A2G3KD3TIN53N2,White Walker by Johnnie Walker,1.0,1287187200,"""Upgrade your phone and get a free case and screen protector.""",
3514,3514,Aarav Gandhi,A36ATQRF014CAH,Ketel One Botanical Cucumber & Mint,4.0,1372118400,"""Upgrade your phone and get a free case and screen protector.""",
3515,3515,Aarav Gandhi,A36ATQRF014CAH,Ketel One Botanical Grapefruit & Rose,5.0,1244073600,"""Last chance to grab items at clearance prices. Up to 70% off!""",
3516,3516,Aarav Gandhi,A36ATQRF014CAH,Ketel One Botanical Peach&Orange Blossom,5.0,1372118400,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
3517,3517,Stuvan Sarma,A35KCAUAE99I3Y,Ketel One Citroen Vodka,3.0,1328400000,"""Upgrade your phone and get a free case and screen protector.""",
3518,3518,Saira Agarwal,ALSYM9GTZ8E7A,Ketel One Espresso MartiniCocktails(RTS),5.0,1370476800,"""Upgrade your phone and get a free case and screen protector.""",
3519,3519,Miraan Keer,A4035XND6J8CS,Ketel One Multi Brand,5.0,1366934400,"""Upgrade your phone and get a free case and screen protector.""",
3520,3520,Miraan Keer,A4035XND6J8CS,Ketel One Oranje Vodka,5.0,1357171200,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
3521,3521,Madhav Kapoor,A2LTW5O60G852G,Ketel One Vodka,5.0,1384387200,"""Upgrade your phone and get a free case and screen protector.""",
3522,3522,Romil Kala,A317RWPY08I5QX,Kikori,5.0,1383523200,"""Upgrade your phone and get a free case and screen protector.""",
3523,3523,Romil Kala,A317RWPY08I5QX,King George IV Blended Whisky,5.0,1383609600,"""BOGO 50% off on all dresses.""",
3524,3524,Romil Kala,A317RWPY08I5QX,Knockando 25YO,5.0,1394755200,"""Tag a friend and both of you get a 15% discount code.""",
3525,3525,Romil Kala,A317RWPY08I5QX,Lagavulin 11 YO,5.0,1383436800,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
3526,3526,Romil Kala,A317RWPY08I5QX,Lagavulin 11 YO Beer Cask,5.0,1383523200,"""Give $10, get $10 when you refer a friend.""",
3527,3527,Romil Kala,A317RWPY08I5QX,Lagavulin 11 YO Charred Oak Cask,4.0,1383436800,"""Give $10, get $10 when you refer a friend.""",
3528,3528,Romil Kala,A317RWPY08I5QX,Lagavulin 12YO,5.0,1396137600,"""Enjoy free shipping on orders over $25.""",
3529,3529,Romil Kala,A317RWPY08I5QX,Lagavulin 12YO SR,5.0,1394755200,"""Limited stock remaining: Clearance items must go!""",
3530,3530,Romil Kala,A317RWPY08I5QX,Lagavulin 12YO SR18,5.0,1383523200,"""Welcome to our store! New customers get 15% off their first order.""",
3531,3531,Romil Kala,A317RWPY08I5QX,Lagavulin 16YO,5.0,1383609600,"""Free express shipping for a limited time.""",
3532,3532,Romil Kala,A317RWPY08I5QX,Lagavulin 8YO,5.0,1383523200,"""Birthday month exclusive: 10% off for all August birthdays.""",
3533,3533,Romil Kala,A317RWPY08I5QX,Lagavulin 9YO,5.0,1383609600,"""BOGO 50% off on all dresses.""",
3534,3534,Romil Kala,A317RWPY08I5QX,Lagavulin Distillers Edition,5.0,1383609600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",
3535,3535,Romil Kala,A317RWPY08I5QX,Linkwood 37YO,5.0,1383523200,"""First-time buyers: Take $5 off your initial purchase.""",
3536,3536,Romil Kala,A317RWPY08I5QX,Mannochmore 25YO,5.0,1383436800,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
3537,3537,Romil Kala,A317RWPY08I5QX,Mezcal Union El Joven,4.0,1383523200,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
3538,3538,Romil Kala,A317RWPY08I5QX,Mezcal Union El Viejo,5.0,1383523200,"""Last chance to grab items at clearance prices. Up to 70% off!""",
3539,3539,Romil Kala,A317RWPY08I5QX,Moon Mountain Coastal Citrus Vodka,5.0,1383523200,"""Buy one, get one 50% off.""",
3540,3540,Romil Kala,A317RWPY08I5QX,Moon Mountain Vodka,3.0,1383523200,"""Get 20% off on all orders this weekend!""",
3541,3541,Romil Kala,A317RWPY08I5QX,Moon Mountain Wild Raspberry Vodka,5.0,1383436800,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
3542,3542,Romil Kala,A317RWPY08I5QX,Mortlach 12YO,5.0,1383436800,"""Upgrade your phone and get a free case and screen protector.""",
3543,3543,Romil Kala,A317RWPY08I5QX,Mortlach 13YO SR,5.0,1383436800,"""Give $10, get $10 when you refer a friend.""",
3544,3544,Romil Kala,A317RWPY08I5QX,Mortlach 15YO,5.0,1396137600,"""Subscribe to our newsletter and receive 10% off your first order.""",
3545,3545,Romil Kala,A317RWPY08I5QX,Mortlach 16YO,5.0,1383523200,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
3546,3546,Romil Kala,A317RWPY08I5QX,Mortlach 18YO,4.0,1394755200,"""Subscribe to our newsletter and receive 10% off your first order.""",
3547,3547,Romil Kala,A317RWPY08I5QX,Mortlach 20YO,5.0,1386288000,"""Give $10, get $10 when you refer a friend.""",
3548,3548,Romil Kala,A317RWPY08I5QX,Mortlach 21YO SR,5.0,1396137600,"""Subscribe to our newsletter and receive 10% off your first order.""",
3549,3549,Romil Kala,A317RWPY08I5QX,Mortlach 25YO,5.0,1394755200,"""Last chance to grab items at clearance prices. Up to 70% off!""",
3550,3550,Lakshit Manda,A3S8Z7UF9OQ1PU,Mortlach 26YO SR,5.0,1402790400,"""Upgrade your phone and get a free case and screen protector.""",
3551,3551,Lakshit Manda,A3S8Z7UF9OQ1PU,Mortlach Rare Old,4.0,1295049600,"""Birthday month exclusive: 10% off for all August birthdays.""",
3552,3552,Prisha Chada,A2E0H4X2BCILP6,Mr Black Cold Brew Coffee Liqueur,2.0,1288396800,"""Upgrade your phone and get a free case and screen protector.""",
3553,3553,Raunak Seshadri,A39WT88YZXIJTB,Mr. Black Coffee Amaro,5.0,1395705600,"""Upgrade your phone and get a free case and screen protector.""",
3554,3554,Raunak Seshadri,A39WT88YZXIJTB,Mr. Black Mezcal Cask Coffee Liqueur,3.0,1392508800,"""Free express shipping for a limited time.""",
3555,3555,Raunak Seshadri,A39WT88YZXIJTB,Naked Turtle Rum,5.0,1392508800,"""Buy one pair of shoes, get a second pair free.""",
3556,3556,Raunak Seshadri,A39WT88YZXIJTB,Nolets Dry Gin Reserve,4.0,1391731200,"""Take $20 off your next purchase.""",
3557,3557,Raunak Seshadri,A39WT88YZXIJTB,Nolets Dry Gin Silver,4.0,1394841600,"""Buy one pair of shoes, get a second pair free.""",
3558,3558,Raunak Seshadri,A39WT88YZXIJTB,Oban 10YO SR,4.0,1393372800,"""Buy one pair of shoes, get a second pair free.""",
3559,3559,Raunak Seshadri,A39WT88YZXIJTB,Oban 12YO SR,4.0,1393632000,"""Give $10, get $10 when you refer a friend.""",
3560,3560,Raunak Seshadri,A39WT88YZXIJTB,Oban 14YO,4.0,1391731200,"""Tag a friend and both of you get a 15% discount code.""",
3561,3561,Raunak Seshadri,A39WT88YZXIJTB,Oban 18YO,4.0,1392508800,"""Last chance to grab items at clearance prices. Up to 70% off!""",
3562,3562,Raunak Seshadri,A39WT88YZXIJTB,Oban 21YO,4.0,1391731200,"""Limited stock remaining: Clearance items must go!""",
3563,3563,Raunak Seshadri,A39WT88YZXIJTB,Oban 21YO SR18,5.0,1393632000,"""Get 20% off on all orders this weekend!""",
3564,3564,Raunak Seshadri,A39WT88YZXIJTB,Oban Bay Reserve,4.0,1393632000,"""Last chance to grab items at clearance prices. Up to 70% off!""",
3565,3565,Raunak Seshadri,A39WT88YZXIJTB,Oban Distillers Edition,5.0,1392508800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",
3566,3566,Raunak Seshadri,A39WT88YZXIJTB,Oban Little Bay,4.0,1391731200,"""Save $10 when you spend $50 or more.""",
3567,3567,Raunak Seshadri,A39WT88YZXIJTB,Old Parr Aged 12 Years,4.0,1391731200,"""Birthday month exclusive: 10% off for all August birthdays.""",
3568,3568,Raunak Seshadri,A39WT88YZXIJTB,Old Parr Aged 18 Years,4.0,1391731200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
3569,3569,Raunak Seshadri,A39WT88YZXIJTB,Old Parr Tribute,4.0,1394841600,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
3570,3570,Raunak Seshadri,A39WT88YZXIJTB,Oronoco Rum,4.0,1391731200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
3571,3571,Raunak Seshadri,A39WT88YZXIJTB,Barterhouse Whiskey,5.0,1392508800,"""Free express shipping for a limited time.""",
3572,3572,Raunak Seshadri,A39WT88YZXIJTB,Castle's Curse 14 YO,4.0,1394841600,"""Last chance to grab items at clearance prices. Up to 70% off!""",
3573,3573,Raunak Seshadri,A39WT88YZXIJTB,Forged Oak,4.0,1395705600,"""First-time buyers: Take $5 off your initial purchase.""",
3574,3574,Raunak Seshadri,A39WT88YZXIJTB,Muckety Muck,4.0,1392163200,"""Buy a laptop, mouse, and bag together and save 15%.""",
3575,3575,Raunak Seshadri,A39WT88YZXIJTB,Muckety Muck 25 YO,4.0,1395705600,"""Tag a friend and both of you get a 15% discount code.""",
3576,3576,Raunak Seshadri,A39WT88YZXIJTB,Muckety Muck 26 yo,4.0,1391731200,"""Enjoy free shipping on orders over $25.""",
3577,3577,Raunak Seshadri,A39WT88YZXIJTB,Orphan Barrel Copper Tongue 16YO,4.0,1391731200,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
3578,3578,Raunak Seshadri,A39WT88YZXIJTB,Orphan Barrel Fable & Folly 14YO,4.0,1391731200,"""Limited stock remaining: Clearance items must go!""",
3579,3579,Raunak Seshadri,A39WT88YZXIJTB,Orphan Barrel The Gifted Horse Whiskey,4.0,1395705600,"""Save $10 when you spend $50 or more.""",
3580,3580,Raunak Seshadri,A39WT88YZXIJTB,Rhetoric Whiskey,5.0,1391644800,"""Take $20 off your next purchase.""",
3581,3581,Raunak Seshadri,A39WT88YZXIJTB,Pampero Anniversario Rum,3.0,1394841600,"""Buy one pair of shoes, get a second pair free.""",
3582,3582,Raunak Seshadri,A39WT88YZXIJTB,Pierde Almas Ancestral Corn Whiskey,4.0,1393632000,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
3583,3583,Raunak Seshadri,A39WT88YZXIJTB,Pierde Almas Botanicals +9,2.0,1391644800,"""Buy a laptop, mouse, and bag together and save 15%.""",Rhetoric Whiskey
3584,3584,Raunak Seshadri,A39WT88YZXIJTB,Pierde Almas Conejo,4.0,1391731200,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
3585,3585,Raunak Seshadri,A39WT88YZXIJTB,Pierde Almas Espadin,4.0,1391731200,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
3586,3586,Raunak Seshadri,A39WT88YZXIJTB,Pierde Almas La Puritita Verda,5.0,1393372800,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
3587,3587,Himmat Sen,AP91TRN3KDIRH,Pierde Almas Pechuga,4.0,1296777600,"""Upgrade your phone and get a free case and screen protector.""",
3588,3588,Ishaan Srivastava,A3UYI01GLEYZSP,Pierde Almas Tepeztate,5.0,1361232000,"""Upgrade your phone and get a free case and screen protector.""",
3589,3589,Ishaan Srivastava,A3UYI01GLEYZSP,Pierde Almas Tobala,5.0,1361318400,"""Last chance to grab items at clearance prices. Up to 70% off!""",
3590,3590,Ishaan Srivastava,A3UYI01GLEYZSP,Pierde Almas Tobasiche,5.0,1361318400,"""Subscribe to our newsletter and receive 10% off your first order.""",
3591,3591,Ishaan Srivastava,A3UYI01GLEYZSP,Pimm's Blackberry & Elderflower,5.0,1361318400,"""Exclusive offer for our loyal customers: 20% off your next visit.""",
3592,3592,Ishaan Srivastava,A3UYI01GLEYZSP,Pimm's No.1 Cup,5.0,1361318400,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
3593,3593,Ishaan Srivastava,A3UYI01GLEYZSP,Pittyvaich 25YO,3.0,1361318400,"""Get 20% off on all orders this weekend!""",Talisker Distillers Edition
3594,3594,Ishaan Srivastava,A3UYI01GLEYZSP,Pittyvaich 28YO,4.0,1361318400,"""Enjoy free shipping on orders over $25.""",
3595,3595,Ishaan Srivastava,A3UYI01GLEYZSP,Pittyvaich 29YO SR,4.0,1361664000,"""Limited stock remaining: Clearance items must go!""",
3596,3596,Ishaan Srivastava,A3UYI01GLEYZSP,Pittyvaich 30YO SR,4.0,1361318400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
3597,3597,Ishaan Srivastava,A3UYI01GLEYZSP,Port Dundas 12 Year Old,5.0,1361318400,"""Upgrade your phone and get a free case and screen protector.""",
3598,3598,Ishaan Srivastava,A3UYI01GLEYZSP,Port Dundas 18 Year Old,1.0,1361318400,"""Free express shipping for a limited time.""",
3599,3599,Ishaan Srivastava,A3UYI01GLEYZSP,Port Dundas 52YO,4.0,1361318400,"""Get 20% off on all orders this weekend!""",
3600,3600,Ishaan Srivastava,A3UYI01GLEYZSP,Port Ellen 32YO,5.0,1361232000,"""First-time buyers: Take $5 off your initial purchase.""",
3601,3601,Ishaan Srivastava,A3UYI01GLEYZSP,Port Ellen 34YO,5.0,1361318400,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
3602,3602,Ishaan Srivastava,A3UYI01GLEYZSP,Port Ellen 35 YO,3.0,1361318400,"""Get 20% off on all orders this weekend!""",
3603,3603,Kashvi Baral,A3JTK3K0PXFFT5,Port Ellen 37YO,5.0,1395532800,"""Upgrade your phone and get a free case and screen protector.""",
3604,3604,Jivika Comar,A2I8T047ZTHHRZ,Q Qream Peach Creme,5.0,1394064000,"""Upgrade your phone and get a free case and screen protector.""",
3605,3605,Jivika Comar,A2I8T047ZTHHRZ,Q Qream Strawberry Creme,3.0,1241049600,"""First-time buyers: Take $5 off your initial purchase.""",
3606,3606,Jivika Comar,A2I8T047ZTHHRZ,Tekirdag Rakisi,3.0,1302220800,"""Welcome to our store! New customers get 15% off their first order.""",
3607,3607,Jivika Comar,A2I8T047ZTHHRZ,Tekirdag Rakisi Gold Series,4.0,1267920000,"""Save $10 when you spend $50 or more.""",
3608,3608,Jivika Comar,A2I8T047ZTHHRZ,Yeni Raki Export,5.0,1394064000,"""Take $20 off your next purchase.""",
3609,3609,Jivika Comar,A2I8T047ZTHHRZ,Roe & Co Blended Irish Whiskey,5.0,1394064000,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
3610,3610,Miraya Uppal,AP7LSRPXT3ZL8,Rokk Apple Vodka,5.0,1357171200,"""Upgrade your phone and get a free case and screen protector.""",
3611,3611,Miraya Uppal,AP7LSRPXT3ZL8,Rokk Citrus Vodka,5.0,1357171200,"""Get 20% off on all orders this weekend!""",
3612,3612,Miraya Uppal,AP7LSRPXT3ZL8,Rokk Orange Vodka,2.0,1357171200,"""Buy one, get one 50% off.""",
3613,3613,Miraya Uppal,AP7LSRPXT3ZL8,Rokk Raspberry Vodka,4.0,1357171200,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
3614,3614,Miraya Uppal,AP7LSRPXT3ZL8,Rokk Vodka,3.0,1357171200,"""Save $10 when you spend $50 or more.""",
3615,3615,Miraya Uppal,AP7LSRPXT3ZL8,Rosebank 21YO,5.0,1357171200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
3616,3616,Miraya Uppal,AP7LSRPXT3ZL8,Royal Lochnagar 12YO - Baratheon,4.0,1357171200,"""Free express shipping for a limited time.""",
3617,3617,Aayush Kakar,AP3XMM1077I50,Royal Lochnagar 16YO SR,5.0,1385769600,"""Upgrade your phone and get a free case and screen protector.""",
3618,3618,Aayush Kakar,AP3XMM1077I50,Royal Lochnagar Distillers Edition,5.0,1405209600,"""Get 20% off on all orders this weekend!""",
3619,3619,Aayush Kakar,AP3XMM1077I50,Rumple Minze Berry Schnapps,5.0,1385769600,"""Last chance to grab items at clearance prices. Up to 70% off!""",
3620,3620,Aayush Kakar,AP3XMM1077I50,Rumple Minze Lime Schnapps,1.0,1405209600,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
3621,3621,Aayush Kakar,AP3XMM1077I50,Rumple Minze Peppermint Schnapps,5.0,1405209600,"""Welcome to our store! New customers get 15% off their first order.""",
3622,3622,Aayush Kakar,AP3XMM1077I50,Seagram's 7 Crown,5.0,1388188800,"""Free express shipping for a limited time.""",
3623,3623,Aayush Kakar,AP3XMM1077I50,Seagram's 7 Crown 75th Anniversary,5.0,1388188800,"""Enjoy free shipping on orders over $25.""",
3624,3624,Aayush Kakar,AP3XMM1077I50,Seagram's 7 Crown American Spiced,5.0,1405209600,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
3625,3625,Manikya Sarma,A10MC5C359B1T7,Seagram's 7 Crown Dark Honey,5.0,1360195200,"""Upgrade your phone and get a free case and screen protector.""",
3626,3626,Manikya Sarma,A10MC5C359B1T7,Seagram's 7 Crown Stone Cherry,5.0,1360195200,"""Upgrade your phone and get a free case and screen protector.""",
3627,3627,Ishaan Shanker,A1X1DS4OWX7WJK,Seagrams 7 Crown Apple,3.0,1310688000,"""Upgrade your phone and get a free case and screen protector.""",
3628,3628,Indranil Malhotra,A1GJHLL1Y090P5,Shady Fruit Ruby Red Grapefruit,5.0,1289692800,"""Upgrade your phone and get a free case and screen protector.""",
3629,3629,Darshit Kar,A1TTW3G7D18GS5,Shady Fruit Valencia Orange,5.0,1359244800,"""Upgrade your phone and get a free case and screen protector.""",
3630,3630,Bhavin Sarna,A2FF6SG2Z15WY8,Sheridan's Liqueur,4.0,1395705600,"""Upgrade your phone and get a free case and screen protector.""",
3631,3631,Bhavin Sarna,A2FF6SG2Z15WY8,Sia,2.0,1395705600,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
3632,3632,Indrajit Desai,A1EHAX7WGEJFEV,Smirnoff Citrus Vodka,5.0,1372636800,"""Upgrade your phone and get a free case and screen protector.""",
3633,3633,Indrajit Desai,A1EHAX7WGEJFEV,Smirnoff Green Apple Vodka,5.0,1372636800,"""Limited stock remaining: Clearance items must go!""",
3634,3634,Umang Sinha,A2N7FW352FF8AQ,Smirnoff No.21 Red Vodka,5.0,1301875200,"""Upgrade your phone and get a free case and screen protector.""",
3635,3635,Manikya Baral,A2DNXSCB3JXGY2,Smirnoff No.57 Blue Vodka,5.0,1395100800,"""Upgrade your phone and get a free case and screen protector.""",
3636,3636,Umang Amble,A1C71KC23S7YAZ,Smirnoff Orange Vodka,5.0,1360713600,"""Upgrade your phone and get a free case and screen protector.""",
3637,3637,Umang Amble,A1C71KC23S7YAZ,Smirnoff Raspberry Vodka,5.0,1325635200,"""Buy a laptop, mouse, and bag together and save 15%.""",
3638,3638,Shray Babu,A1OO47RRQ4I29R,Smirnoff Spiced Root Beer,5.0,1360540800,"""Upgrade your phone and get a free case and screen protector.""",
3639,3639,Shray Babu,A1OO47RRQ4I29R,Smirnoff Strawberry Vodka,5.0,1382659200,"""Birthday month exclusive: 10% off for all August birthdays.""",
3640,3640,Shray Johal,A2DEU0B3AUINV9,Smirnoff Vanilla Vodka,5.0,1263168000,"""Upgrade your phone and get a free case and screen protector.""",
3641,3641,Shray Johal,A2DEU0B3AUINV9,Smirnoff Watermelon Vodka,5.0,1168300800,"""First-time buyers: Take $5 off your initial purchase.""",
3642,3642,Shray Johal,A2DEU0B3AUINV9,Sombra Mezcal Artesanal Joven,4.0,1186272000,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
3643,3643,Shray Johal,A2DEU0B3AUINV9,Sombra Mezcal Artesanal Reposado,5.0,1390262400,"""First-time buyers: Take $5 off your initial purchase.""",
3644,3644,Inaaya  Tailor,AE8R1JSMJYIU,Spirits Apocalypse The Walking Dead Brbn,4.0,1228694400,"""Upgrade your phone and get a free case and screen protector.""",
3645,3645,Inaaya  Tailor,AE8R1JSMJYIU,Strathmill 25 YO,5.0,1216598400,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
3646,3646,Inaaya  Tailor,AE8R1JSMJYIU,Studebaker Manhattan,5.0,1169337600,"""Welcome to our store! New customers get 15% off their first order.""",
3647,3647,Inaaya  Tailor,AE8R1JSMJYIU,Studebaker Old Fashioned,4.0,1228694400,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
3648,3648,Inaaya  Tailor,AE8R1JSMJYIU,Talisker 10YO,5.0,1258502400,"""Subscribe to our newsletter and receive 10% off your first order.""",
3649,3649,Inaaya  Tailor,AE8R1JSMJYIU,Talisker 11YO SR,5.0,1286236800,"""Take $20 off your next purchase.""",
3650,3650,Nakul Kadakia,AC4HGDV9303YH,Talisker 18YO,5.0,1393027200,"""Upgrade your phone and get a free case and screen protector.""",
3651,3651,Nakul Kadakia,AC4HGDV9303YH,Talisker 1985,3.0,1393286400,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
3652,3652,Siya Dixit,A2FXM6UKGH1WFE,Talisker 25YO,5.0,1328140800,"""Upgrade your phone and get a free case and screen protector.""",
3653,3653,Yashvi Sami,A1038957GWRBP375RU5T,Talisker 30YO,5.0,1353542400,"""Upgrade your phone and get a free case and screen protector.""",
3654,3654,Yashvi Sami,A1038957GWRBP375RU5T,Talisker 8YO SR,5.0,1356307200,"""Limited-time offer: 50% off until midnight!""",
3655,3655,Yashvi Sami,A1038957GWRBP375RU5T,Talisker Distillers Edition,5.0,1355616000,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
3656,3656,Yashvi Sami,A1038957GWRBP375RU5T,Talisker Select Reserve,5.0,1355616000,"""Free express shipping for a limited time.""",
3657,3657,Yashvi Sami,A1038957GWRBP375RU5T,Talisker Storm,5.0,1353542400,"""Buy one, get one 50% off.""",
3658,3658,Yashvi Sami,A1038957GWRBP375RU5T,Tanqueray Bloomsbury,3.0,1355616000,"""Birthday month exclusive: 10% off for all August birthdays.""",
3659,3659,Yashvi Sami,A1038957GWRBP375RU5T,Tanqueray Flor De Sevilla Gin,1.0,1353542400,"""First-time buyers: Take $5 off your initial purchase.""",
3660,3660,Yashvi Sami,A1038957GWRBP375RU5T,Tanqueray London Dry Gin,5.0,1353542400,"""BOGO 50% off on all dresses.""",
3661,3661,Yashvi Sami,A1038957GWRBP375RU5T,Tanqueray Malacca Gin,1.0,1353542400,"""Get 20% off on all orders this weekend!""",
3662,3662,Vanya Khurana,AU2KDGQQKTCJ0,Tanqueray No. Ten Gin,5.0,1355529600,"""Upgrade your phone and get a free case and screen protector.""",
3663,3663,Eshani Aurora,A1GOBWZGW5KTYG,Tanqueray Old Tom Gin,5.0,1352937600,"""Upgrade your phone and get a free case and screen protector.""",
3664,3664,Eshani Aurora,A1GOBWZGW5KTYG,Tanqueray Rangpur Gin,1.0,1277856000,"""Exclusive offer for our loyal customers: 20% off your next visit.""",
3665,3665,Eshani Aurora,A1GOBWZGW5KTYG,Tanqueray Rangpur Lime,1.0,1391212800,"""Subscribe to our newsletter and receive 10% off your first order.""",
3666,3666,Gokul Bhat,A7R4R9THNELTP,Tanqueray Sterling Vodka,5.0,1285804800,"""Upgrade your phone and get a free case and screen protector.""",
3667,3667,Gokul Bhat,A7R4R9THNELTP,Teaninich 17YO,3.0,1188950400,"""Enjoy free shipping on orders over $25.""",
3668,3668,Gokul Bhat,A7R4R9THNELTP,The Cally 40YO,5.0,1193011200,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
3669,3669,Gokul Bhat,A7R4R9THNELTP,Singleton of Glendullan 38 YO,5.0,1213315200,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
3670,3670,Gokul Bhat,A7R4R9THNELTP,The Singleton Dufftown 17YO SR,5.0,1244851200,"""Limited stock remaining: Clearance items must go!""",
3671,3671,Gokul Bhat,A7R4R9THNELTP,The Singleton Of Glen Ord 15YO SR,3.0,1339804800,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
3672,3672,Gokul Bhat,A7R4R9THNELTP,The Singleton Of Glen Ord 18YO SR,5.0,1293408000,"""Buy one, get one 50% off.""",
3673,3673,Gokul Bhat,A7R4R9THNELTP,The Singleton of Glen Ord 39YO,2.0,1290470400,"""Give $10, get $10 when you refer a friend.""",
3674,3674,Gokul Bhat,A7R4R9THNELTP,The Singleton of Glendullan - Select,4.0,1314921600,"""Buy a laptop, mouse, and bag together and save 15%.""",
3675,3675,Gokul Bhat,A7R4R9THNELTP,The Singleton of Glendullan 12YO,2.0,1356220800,"""Birthday month exclusive: 10% off for all August birthdays.""",
3676,3676,Bhamini Samra,A2RU0H9MD4IH5M,The Singleton of Glendullan 15YO,5.0,1367107200,"""Upgrade your phone and get a free case and screen protector.""",
3677,3677,Bhamini Samra,A2RU0H9MD4IH5M,The Singleton of Glendullan 18YO,4.0,1367107200,"""Birthday month exclusive: 10% off for all August birthdays.""",Auchroisk 30YO
3678,3678,Bhamini Samra,A2RU0H9MD4IH5M,The Singleton of Glendullan 19YO SR,5.0,1367107200,"""Subscribe to our newsletter and receive 10% off your first order.""",
3679,3679,Bhamini Samra,A2RU0H9MD4IH5M,Tres Comas Anejo,5.0,1367107200,"""Free express shipping for a limited time.""",
3680,3680,Bhamini Samra,A2RU0H9MD4IH5M,Tres Magueyes Reposado Tequila,5.0,1367107200,"""Take $20 off your next purchase.""",
3681,3681,Bhamini Samra,A2RU0H9MD4IH5M,Ursus Blue Raspberry Vodka,5.0,1367107200,"""Get 20% off on all orders this weekend!""",
3682,3682,Bhamini Samra,A2RU0H9MD4IH5M,Ursus Green Apple Vodka,5.0,1367107200,"""BOGO 50% off on all dresses.""",Ketel One Botanical Cucumber & Mint
3683,3683,Bhamini Samra,A2RU0H9MD4IH5M,Ursus Original Vodka,5.0,1367107200,"""First-time buyers: Take $5 off your initial purchase.""",
3684,3684,Bhamini Samra,A2RU0H9MD4IH5M,Ursus Punch Vodka,5.0,1369440000,"""Limited-time offer: 50% off until midnight!""",
3685,3685,Emir Kulkarni,A3MAKX14WHMXXK,Usher's Green Stripe,4.0,1325116800,"""Upgrade your phone and get a free case and screen protector.""",
3686,3686,Anika Chhabra,A2U9XX4Q5NQBG6,Vat 69 Blended Whisky,5.0,1393459200,"""Upgrade your phone and get a free case and screen protector.""",
3687,3687,Anika Chhabra,A2U9XX4Q5NQBG6,Well-Made Gin,5.0,1325203200,"""Tag a friend and both of you get a 15% discount code.""",
3688,3688,Anika Chhabra,A2U9XX4Q5NQBG6,Well-Made Rum,4.0,1393459200,"""Buy one, get one 50% off.""",
3689,3689,Anika Chhabra,A2U9XX4Q5NQBG6,Well-Made Tequila,4.0,1393459200,"""Tag a friend and both of you get a 15% discount code.""",
3690,3690,Anika Chhabra,A2U9XX4Q5NQBG6,Well-Made Vodka,4.0,1325203200,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
3691,3691,Anika Chhabra,A2U9XX4Q5NQBG6,Well-Made Whiskey,5.0,1393459200,"""Give $10, get $10 when you refer a friend.""",
3692,3692,Anika Chhabra,A2U9XX4Q5NQBG6,White Horse Fine Old Blended Whisky,5.0,1379721600,"""Limited-time offer: 50% off until midnight!""",
3693,3693,Anika Chhabra,A2U9XX4Q5NQBG6,Yuzuri Yuzu,5.0,1358553600,"""Enjoy free shipping on orders over $25.""",
3694,3694,Anika Chhabra,A2U9XX4Q5NQBG6,Zacapa Centenario No 23 Rum,4.0,1379721600,"""Buy one pair of shoes, get a second pair free.""",
